gene_id,gene_name,mcf7_sicbx2_1,mcf7_sicbx2_2,mcf7_sicbx2_3,mcf7_siscr_1,mcf7_siscr_2,mcf7_siscr_3
ENSG00000100246.13,DNAL4,40.64615,45.229318,45.23386,10.244441,12.0018,9.424014
ENSG00000100276.10,RASL10A,3.254731,1.593139,2.253857,0.611914,0.5997316,1.237743
ENSG00000100284.21,TOM1,34.3922038,42.4625464,53.781371,10.4988233,11.6683043,21.46301
ENSG00000100288.19,CHKB,39.4746916,40.538032,50.01047,20.84849362,22.958945,28.04478
ENSG00000100290.3,BIK,32.9579,47.7977,43.4828,19.5674,18.9092,26.1907
ENSG00000100307.13,CBX7,5.287497,8.3094411,6.862937,2.54354,4.5869171,4.3504976
ENSG00000100320.23,RBFOX2,19.4357252,26.3173181,18.1665216,12.5439066,11.0403523,12.02273035
ENSG00000100345.21,MYH9,101.06899,103.103385,109.676293,44.705338,38.969892,42.735807
ENSG00000100359.21,SGSM3,39.265453,46.993071,53.739125,19.980081,24.631696,23.105623
ENSG00000100360.15,IFT27,20.282408,22.92583232,31.88484,5.6226234,5.468546,6.355054
ENSG00000100413.17,POLR3H,40.263072,54.361663,59.38089377,26.512351,19.801808,20.182639
ENSG00000100417.12,PMM1,28.6134888,34.70858,38.1990769,14.96285,20.73147,16.746488
ENSG00000100426.7,ZBED4,6.62239,8.04654,8.05582,4.09706,3.45818,4.66273
ENSG00000100441.10,KHNYN,60.837388,75.545936,83.4089771,21.42252,18.159131,25.6574
ENSG00000100445.17,SDR39U1,59.800598,67.962961,63.63053,30.562877,37.561688,33.239632
ENSG00000100523.14,DDHD1,16.90524702,17.0168517,16.164113,8.8001067,6.864252,8.1845953
ENSG00000100577.19,GSTZ1,102.107348,127.722096,75.572731,21.9691181,28.02599411,22.381152
ENSG00000100583.4,SAMD15,13.035373,15.238485,10.5127,1.50026,1.0507727,1.538406
ENSG00000100711.13,ZFYVE21,241.329627,259.70697,201.009274,123.319625,122.391205,100.645555
ENSG00000100802.15,C14orf93,10.276299,11.552532,9.5057248,5.4104504,4.9469811,4.914815403
ENSG00000100815.12,TRIP11,29.117089,28.37143,30.774308,14.952272,10.81238099,15.13082
ENSG00000100889.11,PCK2,20.3676265,23.8512346,40.2665903,9.8958183,9.8695253,11.3896263
ENSG00000101004.15,NINL,7.417066,8.669914003,9.895568,3.086508,2.8546038,2.784515008
ENSG00000101040.19,ZMYND8,107.3269156,119.7111086,253.5718389,46.3824959,42.520586,63.7434853
ENSG00000101052.12,IFT52,25.487467,25.295454,21.399731,12.894873,11.205601,9.00548
ENSG00000101104.12,PABPC1L,34.693114,47.585106,70.466542,21.217419,24.818053,33.26392042
ENSG00000101210.12,EEF1A2,1122.8349,1152.37178,1436.91234,401.29446,435.164007,529.9356
ENSG00000101222.12,SPEF1,7.519335,8.632566,8.782866,0.251736,0.570112,0.363357
ENSG00000101336.14,HCK,3.9463704,3.701662106,3.119026314,0.437623,0.455455,0.868670573
ENSG00000101337.15,TM9SF4,35.813434,41.950722,43.005763,21.41948532,20.247765,21.395218
ENSG00000101350.8,KIF3B,18.9077,22.4143,19.3944,12.1778,9.67381,11.4531
ENSG00000101400.5,SNTA1,3.69139,3.90892,5.93317,2.25416,2.03615,2.39888
ENSG00000101421.4,CHMP4B,121.728,136.738,151.12,63.9217,69.2711,74.1273
ENSG00000101464.10,PIGU,24.331556,23.7317805,23.734442,12.4567168,13.495258,12.648036
ENSG00000101493.11,ZNF516,22.54966,19.46543,42.90449,10.02445,8.532287,16.134148
ENSG00000101577.9,LPIN2,24.765165,30.366996,31.0282,11.77857,8.51731,14.63577
ENSG00000101751.10,POLI,28.096228,27.100386,20.857682,9.6707486,11.09797095,14.040504
ENSG00000101849.16,TBL1X,53.171875,48.4581891,58.101962,32.1094224,23.8449803,25.983516
ENSG00000101850.13,GPR143,13.78197,15.136448,18.719815,7.378916,6.55696,5.426629
ENSG00000101871.14,MID1,1.5727545,1.4965952,1.5314495,0.2282981,0.174882,0.154745271
ENSG00000101940.18,WDR13,75.034341,79.45403,85.769041,36.50796163,40.096251,35.164023
ENSG00000102032.13,RENBP,41.99666,31.0494921,48.33219719,13.677689,13.235782,25.938879
ENSG00000102096.9,PIM2,29.863259,30.919043,36.89129,16.818777,16.034665,18.685887
ENSG00000102109.9,PCSK1N,129.684852,149.872351,195.558636,77.51183,87.2663,92.4882
ENSG00000102174.9,PHEX,1.2928,0.960568,1.013815,0.208401,0.139244,0.386723
ENSG00000102181.21,CD99L2,30.275202,31.315437,32.716401,11.686051,12.892542,12.937426
ENSG00000102218.6,RP2,16.7471,19.0677,12.5318,8.4749,7.63432,8.02508
ENSG00000102225.16,CDK16,162.207999,186.91555,173.848208,52.260247,47.664083,57.958689
ENSG00000102271.14,KLHL4,4.499,3.824509,3.197371,0.4410646,0.3111417,0.1134537
ENSG00000102290.22,PCDH11X,4.472570459,5.117288168,4.4583302,0.188078085,0.276924416,0.37522615
ENSG00000102313.8,ITIH6,0.606176,0.710359,0.336171,0.133429,0.0848931,0.172585
ENSG00000102316.17,MAGED2,238.316517,248.9830706,270.068047,122.31198,114.59825,117.550682
ENSG00000102390.10,PBDC1,73.0006,77.73481,66.7775,37.09738,36.02218,34.47895
ENSG00000102445.18,RUBCNL,4.34393906,3.316904,3.57965,1.1558186,0.8512708,1.7496651
ENSG00000102683.7,SGCG,6.46711,5.62508,6.90489,0.89139,1.20285,0.96328
ENSG00000102781.14,KATNAL1,5.923346,5.783912,3.957778,1.302134,1.957516,2.270353
ENSG00000102796.11,DHRS12,12.552338,12.112597,11.947526,5.909755,5.077506,5.980025
ENSG00000102804.15,TSC22D1,95.675694,95.939111,122.00036,46.506168,45.897889,59.746798
ENSG00000102870.6,ZNF629,18.4727,20.2788,23.3937,7.65159,7.56314,8.38103
ENSG00000102871.16,TRADD,36.791088,44.537233,60.32521,16.527709,19.823666,21.294765
ENSG00000102890.15,ELMO3,32.553785,36.656536,52.239911,18.97995816,25.002844,22.848981
ENSG00000102904.14,TSNAXIP1,1.974334,2.345605402,2.36916397,0.303856921,0.73776712,0.502819
ENSG00000102931.8,ARL2BP,60.173186,61.688009,60.57415,36.01886,34.583106,28.8522861
ENSG00000102978.13,POLR2C,69.82238,75.9088421,68.673795,37.2168975,36.850904,30.775407
ENSG00000102996.5,MMP15,23.5916,24.3989,28.1766,12.6135,14.39447,16.57386
ENSG00000103021.9,CCDC113,6.328173,7.9782426,7.468609,2.025765,1.004374,2.664176
ENSG00000103024.7,NME3,272.08314,275.919451,350.9222,83.23661916,93.236784,90.640536
ENSG00000103034.14,NDRG4,24.1614396,27.397485,37.3305432,10.3927602,10.368048,12.774013
ENSG00000103042.9,SLC38A7,5.7120999,6.6733872,9.786863042,3.2888567,3.0357711,5.151147
ENSG00000103051.19,COG4,67.556364,80.089441,74.15736,36.145979,34.81933501,35.6528161
ENSG00000103126.15,AXIN1,35.019763,42.93379,51.96651,22.808853,25.149119,25.723174
ENSG00000103145.10,HCFC1R1,163.64736,173.32856,220.97261,39.1684,51.55836,40.46782
ENSG00000103150.6,MLYCD,6.31917,6.35666,6.30741,3.12456,3.053684,2.99401
ENSG00000103152.11,MPG,182.31863,188.31697,212.00039,99.56318,110.014858,94.154104
ENSG00000103199.13,ZNF500,9.082511,8.795305,13.451994,6.284563,4.499624,6.517918
ENSG00000103202.13,NME4,429.3855406,445.699823,606.333461,203.0656464,245.956608,247.4504441
ENSG00000103249.18,CLCN7,78.444402,102.3497,167.361077,47.899095,57.473535,83.830956
ENSG00000103253.18,HAGHL,185.3523877,208.165152,245.976169,74.342904,90.447828,88.146903
ENSG00000103260.9,METRN,570.7246,566.1137,697.6969,258.0524,258.88647,271.7885
ENSG00000103266.11,STUB1,357.53893,392.90401,395.42689,184.47431,219.214228,186.118392
ENSG00000103335.22,PIEZO1,471.06506,559.540878,723.366228,138.182182,183.772031,183.408576
ENSG00000103343.13,ZNF174,14.676555,16.913832,18.280994,7.767211795,8.593282,8.50288253
ENSG00000103351.13,CLUAP1,35.486966,45.965619,35.694034,16.156185,16.995343,21.706962
ENSG00000103479.16,RBL2,51.785889,46.045569,46.230802,17.317613,16.131692,22.065323
ENSG00000103485.18,QPRT,41.75507,34.9821,60.72524,16.929495,15.667131,18.264893
ENSG00000103494.14,RPGRIP1L,7.864966,8.9703585,10.641587,3.2557531,3.183674,2.9695815
ENSG00000103495.14,MAZ,475.298633,498.102914,619.728218,225.856798,239.838676,240.03558
ENSG00000103496.15,STX4,112.761586,139.7749053,144.489885,53.3372793,49.7936015,64.030303
ENSG00000103507.14,BCKDK,59.473895,63.695208,73.729343,28.64511,31.2639781,37.732519
ENSG00000103540.16,CCP110,14.44289,13.38631,13.7490066,8.3926798,6.1009447,8.3625995
ENSG00000103549.21,RNF40,129.898825,147.49189,159.50065,65.083318,60.870896,64.40519
ENSG00000103642.12,LACTB,50.94907,54.55966,28.909906,26.85913,23.42529,21.2663649
ENSG00000103653.16,CSK,74.241261,75.456661,103.070567,34.816079,36.203274,42.841337
ENSG00000103707.10,MTFMT,22.986609,25.998412,18.253145,12.075973,10.186999,10.582208
ENSG00000103723.13,AP3B2,2.5694918,4.79966845,5.503917,1.820703201,1.717392019,2.6918848
ENSG00000103852.13,TTC23,6.727595922,9.165317,6.933822,5.059118,3.5925303,3.411352475
ENSG00000104093.13,DMXL2,52.4641486,51.6600891,59.06820545,28.677688,26.0978223,34.881725
ENSG00000104154.7,SLC30A4,1.941543,2.130806,2.094326,0.885824,0.769988,0.881213
ENSG00000104213.12,PDGFRL,13.7254093,16.77494163,18.97242,6.988548,6.11467,8.338894
ENSG00000104324.16,CPQ,9.73198757,7.774524,6.981026,3.808027,2.798558,4.754501415
ENSG00000104447.12,TRPS1,38.893995,43.111096,35.0058538,25.409483,19.45014852,21.54807125
ENSG00000104490.18,NCALD,1.6872499,1.62398036,1.0993166,0.306677,0.3603065,0.8014353
ENSG00000104497.14,SNX16,38.4466003,41.74433,31.80891,16.81599517,13.2937598,13.916539
ENSG00000104524.14,PYCR3,8.484523,9.833947,10.182935,3.83937,5.983683,3.967014
ENSG00000104529.17,EEF1D,616.0582596,613.3892692,637.6863008,310.5686701,361.9549563,365.7049631
ENSG00000104679.11,R3HCC1,13.618004,14.87443558,16.88772,6.08786,6.606045,6.535069
ENSG00000104723.20,TUSC3,81.803508,85.214921,67.494115,46.254986,43.517144,41.6580468
ENSG00000104728.16,ARHGEF10,4.198328322,5.084591197,6.529624631,1.6908228,1.65394958,1.86827928
ENSG00000104755.15,ADAM2,10.393901,10.994499,5.926020156,0.239996,0.15473218,0.6041939
ENSG00000104774.13,MAN2B1,52.5261468,61.606288,76.621122,22.86675,27.325886,36.327936
ENSG00000104856.14,RELB,17.9164157,24.563399,47.634323,11.55791,11.373223,21.33941156
ENSG00000104866.11,PPP1R37,100.324755,118.966926,155.400028,52.761245,59.603224,55.63153
ENSG00000104881.16,PPP1R13L,22.49323,30.613946,31.256371,12.052368,12.364618,18.214932
ENSG00000104883.8,PEX11G,6.334271,6.6015433,6.4561955,1.1524429,1.940315,1.81566
ENSG00000104886.11,PLEKHJ1,116.180321,123.812892,123.384367,39.871409,50.082985,44.82415129
ENSG00000104964.14,AES,287.966741,297.19054,399.415122,91.974993,94.89946,94.995637
ENSG00000105053.11,VRK3,48.892819,51.00336097,55.3504779,25.5688069,26.98755429,26.9587475
ENSG00000105058.12,FAM32A,86.787121,97.789036,113.903151,40.435045,36.679222,41.743525
ENSG00000105063.19,PPP6R1,72.870389,84.201708,93.235554,41.5001412,44.4667224,43.389526
ENSG00000105088.8,OLFM2,14.003484,14.2545,31.310842,4.16058,5.03908,10.607768
ENSG00000105204.14,DYRK1B,26.176246,31.516595,36.340787,6.53078,6.920776,9.355
ENSG00000105223.20,PLD3,119.046748,134.8309786,180.55215,38.046631,40.509503,46.8127868
ENSG00000105321.14,CCDC9,35.035627,35.290414,49.551765,15.097886,14.900346,21.050272
ENSG00000105357.16,MYH14,50.073963,54.530612,72.867104,23.252634,23.737285,29.217633
ENSG00000105404.11,RABAC1,119.440897,124.384296,232.742964,54.022873,57.189177,79.3686988
ENSG00000105419.17,MEIS3,44.9884306,50.1463175,77.07856,18.9913559,21.3211116,26.7860158
ENSG00000105426.16,PTPRS,47.317541,53.785278,67.99991,25.6046856,25.2699784,24.723821
ENSG00000105443.15,CYTH2,93.1586127,117.1208196,97.826497,49.013328,48.3827963,47.5481573
ENSG00000105479.15,CCDC114,1.177049,1.112846,1.85888,0.306953,0.4767999,0.5419559
ENSG00000105514.8,RAB3D,71.6075,74.6012,66.7966,41.0216,40.0082,40.0222
ENSG00000105520.10,PLPPR2,61.147979,68.954566,75.86141,31.43549,34.235226,33.693601
ENSG00000105612.9,DNASE2,93.6718,96.7415,128.940866,58.9332,61.4452,59.388219
ENSG00000105619.13,TFPT,25.926256,24.823447,31.34153,11.914289,11.219257,12.5756
ENSG00000105647.17,PIK3R2,104.167871,104.006441,109.709132,47.467334,47.08181484,52.596639
ENSG00000105649.9,RAB3A,14.915692,11.3328245,19.924831,5.000366,6.177142,8.092916
ENSG00000105705.16,AC004475.1,41.318097,41.267046,56.4508866,16.699325,21.082586,18.791396
ENSG00000105784.15,RUNDC3B,4.2220204,3.05818,2.6097204,0.7339611,0.1468843,0.490145
ENSG00000105792.19,CFAP69,5.577376,7.5613959,6.93876242,0.80034311,1.2749993,1.5218779
ENSG00000105810.9,CDK6,10.59723,12.552414,8.85848,2.973432,1.518708,2.387929
ENSG00000105953.15,OGDH,41.822544,49.574773,43.492487,16.722218,16.75514191,17.103784
ENSG00000105982.16,RNF32,37.468136,39.9925713,39.539569,14.8643467,20.1885848,27.246498
ENSG00000106012.18,IQCE,38.560847,47.394787,46.466334,20.608403,16.67326034,18.372568
ENSG00000106018.14,VIPR2,1.831126,2.712907,3.722238,0.476902,0.747815,0.830192
ENSG00000106070.19,GRB10,4.9054979,7.044282835,9.112459,3.396711,2.477582005,4.15348105
ENSG00000106077.18,ABHD11,227.190615,246.17106,202.30352,99.12303,119.426206,91.394463
ENSG00000106086.20,PLEKHA8,16.399219,19.7498528,19.495704,9.2203506,7.7869324,9.923386
ENSG00000106246.17,PTCD1,12.852381,10.17707869,13.995839,5.184211,5.227285,5.830896
ENSG00000106261.17,ZKSCAN1,33.570669,37.74609243,38.897001,12.37362902,8.353087438,14.9027959
ENSG00000106299.8,WASL,96.3367,95.1162,62.0565,40.1669,34.2132,41.0573
ENSG00000106304.15,SPAM1,0.767641,1.2198554,0.28634482,0.0261977,0.0250042,0
ENSG00000106346.11,USP42,10.5785534,10.9858332,14.3424074,6.054248,4.8523154,7.8066886
ENSG00000106400.12,ZNHIT1,326.35815,344.63574,430.72684,141.20545,160.52538,144.07579
ENSG00000106443.16,PHF14,36.6655519,36.236697,29.132899,19.5657317,19.29399882,16.7103794
ENSG00000106546.14,AHR,21.3849771,24.5388879,19.4933963,6.9391776,4.62587,6.287819
ENSG00000106610.15,STAG3L4,19.743058,22.933107,20.45046,10.829392,11.083563,10.398429
ENSG00000106624.11,AEBP1,0.8019457,0.667497,0.500489,0.10958935,0.251027,0.129737
ENSG00000106635.8,BCL7B,63.01956505,63.393754,58.3675408,29.241999,33.37092833,25.970856
ENSG00000106665.15,CLIP2,3.7822197,3.80576987,6.712662,1.885487,1.950874001,2.73615
ENSG00000106683.15,LIMK1,48.56060669,56.570484,66.9846013,20.397266,20.066007,25.956512
ENSG00000106688.12,SLC1A1,14.8868,11.4956,18.432283,1.04776,0.883684,1.841965
ENSG00000106701.12,FSD1L,2.701451,4.064451,2.7490366,0.99585949,1.224941,2.0649294
ENSG00000106829.18,TLE4,2.695031,2.8003845,2.244736,0.714820156,0.9784484,0.553910009
ENSG00000106976.20,DNM1,7.6287152,4.5637667,6.5611781,0.8740107,2.1434682,4.2050979
ENSG00000107130.10,NCS1,55.0571,61.7507,61.1834,32.4853,34.9959,29.8034
ENSG00000107165.12,TYRP1,4.960193,3.85071,3.48086,0.388063,0.524957,0.585452
ENSG00000107175.12,CREB3,60.2678,60.728,70.7117,21.1701,20.75685,23.2034
ENSG00000107186.16,MPDZ,13.982036,16.85160793,13.04606806,9.1513092,6.76446622,8.9359435
ENSG00000107263.18,RAPGEF1,31.8419077,40.25252297,42.320279,17.00557251,12.28614141,13.867066
ENSG00000107282.8,APBA1,1.13975646,0.92528333,0.78479254,0.281504,0.24613724,0.3473034
ENSG00000107518.18,ATRNL1,2.588278,1.923851,2.3343912,1.408145,0.6015322,0.8473865
ENSG00000107521.19,HPS1,38.264217,40.711259,47.26215,16.849149,17.735854,19.8065004
ENSG00000107537.14,PHYH,57.971103,62.744671,47.471076,15.308498,16.47395,15.0465952
ENSG00000107562.16,CXCL12,12.776394,9.5362878,16.5922744,3.902073,4.402547,4.855948
ENSG00000107758.15,PPP3CB,46.117523,49.284069,33.25964,18.4195431,18.199096,19.347626
ENSG00000107863.18,ARHGAP21,14.8877698,16.670849,13.7759229,8.8973796,5.9851526,8.8166051
ENSG00000107872.12,FBXL15,44.131985,49.286602,73.30236,21.188947,26.741755,26.707311
ENSG00000107890.16,ANKRD26,6.853237,7.811505,6.048645,2.623267,2.733191,2.3352576
ENSG00000107902.14,LHPP,12.9091781,10.425991,12.746767,8.474368,5.656274,5.9998169
ENSG00000108187.16,PBLD,17.34137287,16.759101,12.113884,4.222779,3.9702475,4.495127
ENSG00000108306.13,FBXL20,8.078585,7.617443,9.314522,4.234955,3.636285,5.156696
ENSG00000108375.12,RNF43,4.72322,3.2454881,2.652773,0.9508703,1.20566777,0.599093956
ENSG00000108469.15,RECQL5,44.501309,46.973157,63.994577,18.739057,26.505785,23.35732
ENSG00000108474.16,PIGL,25.4510716,26.744186,24.160993,11.753082,10.042776,9.0358318
ENSG00000108641.15,B9D1,36.1633564,35.680228,45.074913,10.46263236,9.4878623,8.919436
ENSG00000108733.10,PEX12,6.563971,6.230529,6.512071,1.93759,1.6674028,1.68223
ENSG00000108786.10,HSD17B1,16.003467,17.37711,25.948665,9.85669,9.51329,12.59644
ENSG00000108797.12,CNTNAP1,1.438771,1.4290219,2.086337,0.158717944,0.63073864,0.350756
ENSG00000109079.10,TNFAIP1,51.2708,60.41837,62.304961,23.811219,19.657195,26.524553
ENSG00000109083.13,IFT20,52.52699,69.033125,55.450144,23.40419001,18.841536,21.407075
ENSG00000109089.7,CDR2L,14.12,14.9079,19.2972,8.33655,8.70061,9.09906
ENSG00000109099.15,PMP22,566.246425,551.940343,238.484383,71.278093,63.768033,48.614325
ENSG00000109265.14,KIAA1211,6.39963,6.897041,8.2906,3.086606311,2.439492817,3.951555
ENSG00000109339.22,MAPK10,6.967612329,8.583602473,5.508609596,2.794344309,1.815812012,3.693693339
ENSG00000109436.8,TBC1D9,110.00774,104.474504,97.385555,32.76895,20.556223,34.759149
ENSG00000109452.12,INPP4B,89.57225252,113.748022,56.36714502,34.16393501,34.874386,37.1546691
ENSG00000109472.14,CPE,32.1477,39.098,21.86159,18.573893,15.247062,12.97491
ENSG00000109572.13,CLCN3,38.032884,42.671196,30.63234663,18.22033005,14.98725275,18.424019
ENSG00000109610.6,SOD3,3.57753,2.97899,2.09304,0.616736,0.727177,0.676711
ENSG00000109680.11,TBC1D19,6.958395,9.302537,6.456475,2.32219,1.898038,3.066723
ENSG00000109705.7,NKX3-2,2.56643,2.00663,2.55176,0.593558,0.487811,0.473553
ENSG00000109738.11,GLRB,3.944929,3.923255,2.952501,1.4348285,1.291098,1.163648
ENSG00000109794.13,FAM149A,11.4262754,13.207094,8.0990636,2.8726041,2.0188329,2.0835681
ENSG00000109854.13,HTATIP2,132.710187,164.0866169,147.382848,63.138144,61.889804,70.931142
ENSG00000110002.15,VWA5A,8.618489,9.245541,6.0967494,1.038588,1.093284,1.2715829
ENSG00000110013.12,SIAE,14.50314,14.066221,11.75423,5.034945,4.969208,4.622011
ENSG00000110047.18,EHD1,88.05816,89.131834,92.11311709,42.608803,44.216495,39.898769
ENSG00000110066.15,KMT5B,65.622493,74.670665,60.407455,40.554176,34.192566,37.846225
ENSG00000110237.4,ARHGEF17,10.888293,16.4108,15.642799,7.73745,6.6664511,6.701748
ENSG00000110274.16,CEP164,16.8515758,19.455903,20.843387,6.435534,6.443259,8.6814265
ENSG00000110318.13,CEP126,2.715016,2.297094,2.09074,0.4019115,0.344585,0.39031505
ENSG00000110442.12,COMMD9,20.280463,16.4570158,24.879897,9.040443,10.6542545,13.15702
ENSG00000110455.13,ACCS,10.452362,14.091493,11.1163192,3.394326,3.882697,3.543101
ENSG00000110619.17,CARS,30.073152,36.0081778,41.706428,16.9335846,18.8966436,20.9039796
ENSG00000110693.17,SOX6,2.042059526,1.350885987,1.778327145,0.404484979,0.445533468,0.526680247
ENSG00000110799.13,VWF,0.6185747,0.30454,0.482028,0.0976224,0.0847689,0.0411446
ENSG00000110906.13,KCTD10,68.2159478,78.952881,78.041301,43.953416,39.704535,41.239061
ENSG00000110931.19,CAMKK2,32.658647,40.482331,44.523035,20.77873,22.9865795,21.668962
ENSG00000110975.8,SYT10,15.31476,14.50079,14.38243,0.888799404,1.655466,1.206019
ENSG00000110987.8,BCL7A,11.44176,13.559808,13.92559,7.158322,6.189715,6.656467
ENSG00000111052.7,LIN7A,3.436352,4.219939,3.662316,0.6073884,0.4872175,0.4393701
ENSG00000111271.14,ACAD10,10.8255857,12.0711339,10.866907,5.426651,3.2682488,5.3947083
ENSG00000111325.16,OGFOD2,54.307128,60.08583,65.364348,24.88903777,25.997948,30.333463
ENSG00000111348.9,ARHGDIB,7.853924,10.979363,5.356588,2.524163,2.303223,1.76082
ENSG00000111358.14,GTF2H3,107.275164,127.518461,85.016676,40.276483,43.476612,43.426828
ENSG00000111450.14,STX2,13.947593,11.852098,8.935895,4.655152,4.97122,3.626184
ENSG00000111540.16,RAB5B,324.750346,406.199354,299.498636,202.054058,171.630924,180.316713
ENSG00000111653.20,ING4,27.99445652,35.458378,35.146239,10.80712447,9.840989,13.8369326
ENSG00000111671.9,SPSB2,13.072368,13.808363,21.25302,5.861299,4.333348,6.387305
ENSG00000111799.21,COL12A1,86.984361,93.416244,70.74504,11.812377,7.033456,6.793767121
ENSG00000111817.17,DSE,6.4307513,6.6179215,6.1559647,1.6415294,1.93972721,3.0767163
ENSG00000111834.12,RSPH4A,1.295172,1.846205,1.033104,0.07293641,0.114527,0.0927644
ENSG00000111846.17,GCNT2,2.9009886,4.02606806,2.7402904,2.002632,1.1309193,1.6453648
ENSG00000111859.17,NEDD9,22.593127,43.8114866,35.9668263,7.5359802,8.2890357,12.3982295
ENSG00000111885.7,MAN1A1,83.3297,82.8634,76.0843,31.8271,26.7206,29.179
ENSG00000111912.20,NCOA7,25.611736,28.642381,31.902178,11.826153,7.9088205,19.322435
ENSG00000111962.8,UST,9.22335,8.61907,14.56791,4.731586,2.934795,4.095248
ENSG00000112062.10,MAPK14,52.00176683,52.160751,50.700895,30.007244,25.705243,30.330029
ENSG00000112175.8,BMP5,2.28726,1.28992,0.817056,0.181404,0.140067,0.0476381
ENSG00000112186.12,CAP2,28.951306,31.376037,22.620628,7.383626,8.3704448,8.708743
ENSG00000112378.12,PERP,99.2395,88.4318,70.6606,30.0334,26.8372,30.2893
ENSG00000112419.14,PHACTR2,13.22945,13.142444,9.8842549,7.845675,5.404525,6.232405
ENSG00000112473.18,SLC39A7,12.890791,15.888476,16.637454,4.4704411,5.6461934,5.309035
